Idade;Anos_experiencia;Renda;Familia;Educacao;Hipoteca;Cartao_credito;Emprestimo_pessoal
61;36;133;1;Undergrad;0;0;0
41;17;129;1;Undergrad;0;1;0
35;11;85;4;Graduated;131;0;0
48;23;168;2;Undergrad;308;0;0
43;19;83;4;Advanced/Professional;0;0;0
37;12;52;2;Graduated;0;0;0
47;22;114;1;Undergrad;0;1;0
29;3;81;1;Advanced/Professional;0;0;0
63;38;32;1;Graduated;0;0;0
43;19;63;3;Advanced/Professional;0;0;0
57;32;70;3;Advanced/Professional;0;0;0
55;31;20;2;Undergrad;0;0;0
47;23;138;2;Undergrad;0;1;0
58;34;63;4;Graduated;0;0;0
53;28;85;1;Advanced/Professional;118;0;0
59;35;180;2;Graduated;0;1;1
46;22;80;4;Advanced/Professional;0;0;0
41;15;53;1;Advanced/Professional;0;0;0
46;20;72;2;Graduated;75;0;0
44;18;123;3;Undergrad;0;1;1
44;18;91;2;Advanced/Professional;0;0;0
50;26;148;2;Undergrad;0;0;0
51;25;163;2;Advanced/Professional;0;0;1
55;30;28;4;Advanced/Professional;149;1;0
37;12;193;1;Undergrad;0;0;0
34;10;22;3;Advanced/Professional;0;0;0
59;34;74;4;Undergrad;0;1;0
45;20;70;4;Advanced/Professional;0;1;0
30;4;11;1;Graduated;0;1;0
32;8;61;3;Graduated;0;0;0
61;37;41;1;Undergrad;0;1;0
54;28;108;4;Graduated;0;0;1
35;10;23;4;Advanced/Professional;0;1;0
63;38;135;2;Advanced/Professional;183;0;1
66;40;30;2;Advanced/Professional;86;0;0
48;24;144;4;Graduated;0;0;1
60;34;139;4;Undergrad;0;0;1
41;17;143;2;Advanced/Professional;209;0;1
31;7;44;1;Undergrad;0;1;0
58;31;49;4;Graduated;0;0;0
67;42;75;4;Graduated;182;0;0
35;9;43;2;Undergrad;0;0;0
40;14;59;3;Advanced/Professional;0;0;0
42;17;154;3;Undergrad;0;1;1
44;18;75;1;Advanced/Professional;0;1;0
47;23;75;1;Graduated;0;1;0
59;35;88;2;Undergrad;278;0;0
29;3;91;1;Advanced/Professional;0;0;1
36;6;11;1;Advanced/Professional;0;1;0
47;22;22;1;Advanced/Professional;0;0;0
55;29;49;2;Advanced/Professional;220;1;0
41;17;140;1;Undergrad;342;0;0
51;25;99;2;Graduated;0;0;0
26;2;82;2;Undergrad;199;0;0
33;9;10;4;Undergrad;81;1;0
30;5;109;4;Graduated;103;1;0
30;4;45;4;Advanced/Professional;0;0;0
45;19;93;2;Graduated;0;0;0
40;16;89;3;Graduated;216;0;1
42;15;39;3;Graduated;132;0;0
50;26;21;1;Undergrad;89;0;0
62;37;31;3;Undergrad;0;0;0
63;37;31;1;Advanced/Professional;0;0;0
43;19;52;4;Graduated;0;0;0
49;25;13;1;Advanced/Professional;0;0;0
51;25;21;2;Advanced/Professional;76;0;0
61;36;50;4;Undergrad;189;0;0
43;19;81;4;Advanced/Professional;0;1;0
43;19;74;4;Undergrad;0;1;0
61;36;89;3;Undergrad;0;0;0
35;9;82;3;Graduated;0;0;0
59;33;88;4;Graduated;0;0;0
40;16;61;3;Advanced/Professional;0;0;0
61;36;139;2;Undergrad;0;0;0
48;23;29;1;Graduated;0;0;0
37;11;51;3;Undergrad;0;1;0
56;32;58;1;Advanced/Professional;241;0;0
35;9;21;2;Advanced/Professional;125;0;0
35;8;43;2;Graduated;0;0;0
40;16;104;2;Graduated;0;0;0
50;23;9;1;Graduated;98;0;0
49;25;39;3;Graduated;0;0;0
46;22;89;1;Undergrad;0;1;0
64;40;21;2;Advanced/Professional;0;0;0
60;35;173;3;Advanced/Professional;0;0;1
45;21;29;1;Advanced/Professional;105;1;0
52;27;43;4;Graduated;0;1;0
58;34;30;3;Graduated;0;0;0
54;30;39;4;Advanced/Professional;0;0;0
48;22;83;2;Advanced/Professional;248;0;0
51;25;58;3;Graduated;223;0;0
53;26;8;1;Graduated;0;1;0
57;27;39;3;Advanced/Professional;0;1;0
43;18;204;2;Undergrad;0;0;0
37;13;45;1;Undergrad;0;0;0
32;7;111;1;Undergrad;0;0;0
34;10;83;2;Graduated;148;0;0
54;24;83;1;Advanced/Professional;0;0;0
62;36;115;2;Undergrad;202;1;0
56;32;60;1;Advanced/Professional;227;0;0
39;15;53;1;Undergrad;0;0;0
32;7;134;2;Undergrad;0;0;0
50;24;91;1;Advanced/Professional;0;0;0
27;1;91;2;Undergrad;0;0;0
37;12;128;2;Undergrad;0;1;0
60;34;78;3;Undergrad;0;0;0
43;19;161;2;Undergrad;464;0;0
62;36;60;3;Advanced/Professional;0;0;0
39;14;161;1;Undergrad;509;0;0
34;9;40;4;Graduated;0;1;0
46;21;68;1;Graduated;0;0;0
46;22;74;3;Undergrad;0;0;0
51;26;55;3;Graduated;93;0;0
44;20;145;1;Undergrad;0;1;0
60;35;24;1;Graduated;0;0;0
65;39;10;1;Graduated;0;0;0
58;33;138;2;Undergrad;0;0;0
37;12;63;4;Advanced/Professional;0;0;0
52;28;54;4;Advanced/Professional;0;1;0
42;16;62;3;Advanced/Professional;0;0;0
54;29;81;1;Advanced/Professional;0;0;0
54;28;61;3;Graduated;0;1;0
51;27;68;1;Advanced/Professional;0;0;0
59;35;78;2;Undergrad;0;0;0
41;17;165;2;Undergrad;157;0;0
43;17;48;3;Graduated;0;1;0
52;26;155;3;Graduated;0;0;1
52;26;158;2;Advanced/Professional;251;1;1
57;31;52;1;Undergrad;0;0;0
53;28;18;4;Undergrad;0;0;0
58;33;42;4;Undergrad;0;0;0
59;33;18;2;Advanced/Professional;0;0;0
57;31;40;2;Undergrad;0;1;0
27;2;44;4;Graduated;0;0;0
42;16;11;1;Undergrad;87;1;0
52;26;194;2;Graduated;0;0;1
49;23;108;2;Graduated;0;0;0
47;23;12;4;Graduated;0;0;0
45;19;19;3;Undergrad;94;1;0
25;1;150;1;Undergrad;0;0;0
47;22;89;4;Advanced/Professional;0;0;0
44;19;83;2;Advanced/Professional;0;1;0
30;3;79;4;Graduated;0;0;0
63;38;102;4;Graduated;0;0;0
50;24;155;1;Undergrad;0;1;0
40;16;138;1;Undergrad;0;0;0
56;31;51;3;Undergrad;0;1;0
39;15;80;2;Graduated;86;1;0
42;18;135;2;Undergrad;0;1;0
28;1;34;4;Graduated;162;1;0
26;0;195;3;Advanced/Professional;0;0;1
58;32;62;3;Advanced/Professional;217;1;0
38;13;173;2;Undergrad;243;0;0
23;0;149;2;Undergrad;0;0;0
53;29;20;1;Undergrad;131;1;0
54;28;42;4;Undergrad;0;1;0
42;17;28;1;Advanced/Professional;0;1;0
54;28;95;1;Graduated;0;0;0
66;42;95;2;Advanced/Professional;0;0;0
46;21;34;1;Undergrad;124;0;0
63;37;191;2;Advanced/Professional;205;0;1
63;38;41;2;Undergrad;173;1;0
58;34;150;1;Undergrad;481;0;0
65;41;91;2;Advanced/Professional;146;0;0
35;9;84;4;Graduated;0;0;0
33;9;73;4;Undergrad;140;0;0
43;19;122;1;Undergrad;0;0;0
30;5;73;1;Graduated;133;0;0
61;37;20;2;Advanced/Professional;0;0;0
49;24;130;4;Undergrad;281;0;1
52;27;85;3;Advanced/Professional;0;0;1
45;21;134;2;Undergrad;0;1;0
64;39;98;3;Graduated;80;0;0
26;1;54;2;Advanced/Professional;0;0;0
35;11;41;3;Undergrad;0;0;0
45;19;128;4;Advanced/Professional;0;0;1
44;20;132;3;Undergrad;308;0;1
34;8;188;1;Advanced/Professional;0;0;1
65;41;170;4;Graduated;0;1;1
32;8;14;3;Advanced/Professional;111;0;0
41;15;93;1;Advanced/Professional;0;0;0
52;28;79;1;Graduated;0;1;0
35;9;79;4;Graduated;0;0;0
51;26;62;4;Advanced/Professional;119;0;0
30;6;95;2;Undergrad;0;0;0
58;33;60;4;Advanced/Professional;0;0;0
49;23;75;1;Graduated;0;1;0
63;38;85;4;Graduated;0;1;0
40;15;143;1;Undergrad;0;0;0
27;0;34;1;Graduated;112;1;0
38;14;44;2;Undergrad;0;0;0
52;28;31;4;Graduated;151;0;0
49;24;13;4;Undergrad;111;0;0
59;35;52;4;Undergrad;0;1;0
32;8;42;1;Advanced/Professional;102;0;0
30;4;102;4;Advanced/Professional;139;1;0
64;38;143;2;Advanced/Professional;0;0;1
59;33;10;4;Advanced/Professional;0;0;0
62;37;44;1;Advanced/Professional;0;0;0
61;37;158;2;Undergrad;306;1;0
53;26;12;2;Graduated;0;1;0
51;26;59;1;Undergrad;139;0;0
55;29;92;1;Graduated;0;0;0
36;10;82;2;Undergrad;0;1;0
44;19;44;4;Graduated;0;0;0
26;2;182;2;Graduated;0;0;1
54;30;121;2;Undergrad;0;0;0
35;11;38;1;Undergrad;0;1;0
34;10;92;2;Undergrad;0;1;0
28;3;53;2;Advanced/Professional;0;0;0
32;7;45;3;Undergrad;83;0;0
38;14;63;1;Graduated;0;0;0
53;28;181;1;Undergrad;0;0;0
26;1;184;2;Advanced/Professional;577;1;1
45;21;33;3;Undergrad;136;1;0
58;33;22;3;Undergrad;0;0;0
59;33;99;2;Undergrad;0;0;0
45;18;44;3;Graduated;193;0;0
64;39;101;4;Graduated;0;1;0
30;3;32;1;Graduated;0;1;0
40;16;59;4;Undergrad;0;0;0
61;36;25;2;Graduated;0;1;0
40;16;140;3;Undergrad;0;0;1
40;10;29;1;Advanced/Professional;0;0;0
43;19;35;1;Undergrad;0;0;0
39;14;141;4;Undergrad;0;1;1
35;11;75;4;Advanced/Professional;79;0;0
38;12;58;2;Undergrad;0;0;0
67;43;41;2;Undergrad;0;0;0
55;30;42;2;Graduated;196;1;0
28;2;55;3;Graduated;0;0;0
30;4;18;4;Graduated;84;0;0
59;35;75;4;Advanced/Professional;0;0;0
26;2;85;2;Undergrad;0;0;0
52;28;43;4;Graduated;0;0;0
40;15;149;2;Undergrad;319;1;0
31;7;25;2;Graduated;0;1;0
50;25;19;4;Graduated;103;1;0
27;3;18;1;Advanced/Professional;0;0;0
64;39;13;4;Graduated;0;0;0
34;10;41;1;Graduated;0;0;0
30;6;139;1;Undergrad;0;0;0
39;15;62;3;Undergrad;131;1;0
34;10;51;3;Undergrad;130;0;0
40;15;71;3;Undergrad;272;0;0
33;8;145;1;Advanced/Professional;0;0;1
38;12;45;4;Graduated;138;0;0
42;17;53;4;Advanced/Professional;0;0;0
37;13;64;1;Advanced/Professional;0;0;0
33;8;39;4;Undergrad;0;0;0
60;34;38;3;Advanced/Professional;0;0;0
28;4;85;3;Undergrad;0;0;0
45;20;61;3;Graduated;0;1;0
56;32;23;1;Advanced/Professional;127;1;0
53;27;122;1;Undergrad;330;0;0
37;12;72;4;Advanced/Professional;0;0;0
47;21;123;1;Undergrad;0;0;0
58;32;40;1;Undergrad;0;1;0
52;26;62;4;Graduated;0;0;0
46;22;113;2;Undergrad;0;1;0
52;27;81;4;Graduated;0;0;0
24;0;59;4;Undergrad;0;0;0
57;31;25;2;Graduated;103;0;0
66;41;25;4;Graduated;0;1;0
30;5;14;4;Advanced/Professional;0;0;0
48;23;19;1;Undergrad;0;0;0
63;37;61;1;Advanced/Professional;0;0;0
48;23;21;1;Undergrad;0;0;0
34;10;44;1;Undergrad;0;0;0
60;35;42;3;Undergrad;0;1;0
55;25;52;1;Advanced/Professional;207;0;0
50;24;112;1;Undergrad;0;0;0
29;5;34;1;Advanced/Professional;0;0;0
61;35;83;2;Advanced/Professional;245;0;0
50;25;24;4;Graduated;137;0;0
37;13;71;2;Graduated;0;1;0
64;40;181;2;Graduated;0;1;1
43;19;75;4;Advanced/Professional;102;0;0
39;14;153;2;Undergrad;0;0;0
23;0;75;2;Graduated;0;1;0
34;10;19;4;Graduated;0;0;0
29;2;31;4;Graduated;0;1;0
33;8;178;3;Undergrad;0;0;1
60;35;65;2;Undergrad;220;1;0
49;25;8;1;Undergrad;97;0;0
54;28;92;2;Undergrad;0;0;0
59;34;145;4;Undergrad;198;0;1
42;17;85;1;Advanced/Professional;272;0;0
62;38;149;1;Undergrad;0;0;0
63;38;9;4;Graduated;100;1;0
57;31;164;2;Advanced/Professional;422;1;1
61;36;40;3;Graduated;100;0;0
35;10;54;1;Advanced/Professional;0;1;0
26;0;164;2;Advanced/Professional;301;0;1
33;8;140;1;Undergrad;0;0;0
31;7;18;1;Advanced/Professional;0;0;0
51;27;12;4;Undergrad;0;0;0
55;29;140;2;Undergrad;0;0;0
38;12;24;2;Advanced/Professional;0;1;0
38;12;60;2;Undergrad;0;0;0
53;27;50;2;Advanced/Professional;0;0;0
62;38;44;1;Graduated;0;1;0
35;9;51;4;Graduated;110;0;0
46;21;34;2;Undergrad;116;0;0
60;35;33;2;Graduated;0;0;0
63;38;63;2;Undergrad;0;0;0
43;18;22;2;Advanced/Professional;0;0;0
33;7;104;2;Advanced/Professional;0;1;1
43;19;75;3;Advanced/Professional;0;0;0
62;36;75;2;Advanced/Professional;0;0;0
48;23;62;4;Advanced/Professional;83;1;0
38;14;48;1;Undergrad;169;0;0
36;10;73;2;Undergrad;0;1;0
49;25;135;2;Undergrad;82;1;0
61;35;61;3;Advanced/Professional;117;1;0
49;22;78;3;Graduated;0;0;0
59;34;40;3;Advanced/Professional;0;0;0
30;6;44;1;Advanced/Professional;0;1;0
44;20;45;2;Undergrad;0;0;0
67;41;18;2;Undergrad;0;0;0
59;35;53;4;Advanced/Professional;174;0;0
37;11;11;3;Graduated;0;0;0
50;24;38;3;Graduated;0;0;0
56;31;28;1;Graduated;0;1;0
29;3;35;2;Undergrad;88;1;0
55;29;81;3;Graduated;171;0;0
48;22;90;2;Advanced/Professional;205;0;0
32;8;115;1;Undergrad;0;0;0
47;22;78;1;Graduated;0;0;0
46;21;30;4;Advanced/Professional;0;0;0
33;7;39;4;Undergrad;0;1;0
39;13;69;3;Undergrad;0;0;0
60;35;29;3;Undergrad;79;1;0
39;15;54;4;Graduated;0;1;0
34;10;60;3;Undergrad;0;1;0
55;30;99;1;Advanced/Professional;0;0;0
67;42;51;3;Undergrad;0;1;0
40;14;53;3;Advanced/Professional;0;1;0
44;20;111;2;Graduated;0;0;1
56;30;79;3;Undergrad;302;0;0
50;25;90;1;Graduated;0;0;0
31;5;18;2;Undergrad;124;1;0
66;41;73;3;Undergrad;0;0;0
43;18;59;3;Advanced/Professional;91;0;0
58;32;40;2;Undergrad;0;0;0
33;9;41;1;Graduated;0;1;0
33;9;53;1;Advanced/Professional;0;0;0
32;8;128;2;Undergrad;0;0;0
55;30;145;2;Advanced/Professional;0;0;1
25;0;35;4;Advanced/Professional;0;0;0
40;14;28;2;Advanced/Professional;0;0;0
54;28;155;1;Undergrad;256;1;0
36;11;195;2;Undergrad;0;1;0
35;9;50;4;Graduated;0;0;0
44;19;48;3;Advanced/Professional;0;1;0
38;14;81;1;Graduated;0;1;0
30;4;50;1;Undergrad;0;0;0
39;13;21;3;Graduated;0;0;0
35;9;142;2;Undergrad;0;0;0
41;16;64;4;Undergrad;0;0;0
56;26;91;1;Advanced/Professional;0;1;0
52;28;74;1;Graduated;0;1;0
29;4;182;1;Advanced/Professional;0;0;1
38;14;82;4;Undergrad;0;0;0
51;25;45;4;Undergrad;0;0;0
45;21;85;2;Undergrad;0;0;0
51;26;133;1;Undergrad;328;0;0
53;26;22;1;Graduated;0;1;0
50;26;24;4;Graduated;0;1;0
59;33;38;3;Advanced/Professional;178;1;0
57;32;80;2;Advanced/Professional;0;0;0
45;21;33;3;Undergrad;108;0;0
27;1;41;4;Advanced/Professional;147;0;0
40;15;90;4;Graduated;0;0;0
39;13;89;1;Advanced/Professional;153;1;0
26;1;8;2;Advanced/Professional;0;1;0
27;2;85;1;Undergrad;0;1;0
55;30;53;3;Undergrad;0;0;0
64;39;20;3;Advanced/Professional;0;0;0
41;17;9;1;Undergrad;0;1;0
46;22;25;4;Undergrad;0;1;0
43;19;114;1;Undergrad;0;0;0
24;0;41;4;Advanced/Professional;0;0;0
29;3;49;4;Advanced/Professional;0;0;0
58;32;12;4;Advanced/Professional;0;0;0
45;18;50;3;Graduated;0;0;0
53;28;30;4;Graduated;0;0;0
45;21;32;4;Undergrad;77;1;0
32;7;41;4;Graduated;0;0;0
56;31;25;3;Graduated;0;0;0
31;5;29;1;Undergrad;0;0;0
29;4;50;4;Graduated;0;0;0
48;24;79;3;Undergrad;0;1;0
36;11;110;1;Undergrad;0;1;0
36;9;40;2;Graduated;129;0;0
41;16;18;1;Advanced/Professional;0;1;0
48;23;48;1;Undergrad;0;0;0
27;0;40;4;Advanced/Professional;0;0;0
33;9;19;2;Graduated;92;0;0
31;7;35;1;Undergrad;131;1;0
48;22;133;2;Graduated;0;0;1
59;34;19;2;Graduated;0;0;0
41;17;83;4;Undergrad;0;0;0
42;18;39;3;Advanced/Professional;0;0;0
62;37;38;3;Graduated;0;0;0
62;36;63;1;Advanced/Professional;0;1;0
51;24;85;3;Graduated;0;0;0
48;24;14;4;Undergrad;0;0;0
56;32;64;4;Undergrad;0;0;0
62;38;124;1;Undergrad;405;0;0
53;29;20;1;Undergrad;0;1;0
62;38;33;3;Advanced/Professional;0;0;0
28;4;80;3;Undergrad;0;0;0
61;35;35;2;Advanced/Professional;0;0;0
48;24;74;3;Undergrad;0;0;0
50;25;32;2;Graduated;0;0;0
58;33;73;4;Undergrad;241;0;0
53;29;41;2;Undergrad;0;0;0
65;40;18;1;Graduated;0;0;0
27;0;28;4;Graduated;0;0;0
50;23;64;1;Graduated;0;0;0
50;25;44;2;Graduated;192;0;0
41;16;109;3;Undergrad;0;0;0
43;19;71;3;Advanced/Professional;179;0;0
55;29;79;2;Undergrad;0;0;0
33;9;30;2;Graduated;0;0;0
44;19;82;2;Undergrad;0;1;0
47;20;101;3;Graduated;270;0;0
43;18;13;2;Graduated;0;1;0
59;33;59;3;Advanced/Professional;0;0;0
65;40;64;2;Undergrad;0;1;0
28;2;188;2;Undergrad;0;0;0
58;32;28;2;Undergrad;148;0;0
33;8;120;2;Advanced/Professional;76;1;1
24;0;131;1;Undergrad;0;0;0
46;20;19;3;Graduated;97;0;0
26;0;44;4;Advanced/Professional;0;0;0
47;21;49;3;Graduated;0;0;0
32;6;99;2;Advanced/Professional;249;0;0
58;28;95;1;Advanced/Professional;0;0;0
32;7;81;4;Advanced/Professional;0;0;0
46;20;73;2;Advanced/Professional;264;1;0
35;11;193;2;Undergrad;0;1;0
53;27;115;2;Advanced/Professional;0;0;1
55;30;41;2;Advanced/Professional;0;1;0
63;37;80;2;Advanced/Professional;0;1;0
45;20;90;4;Graduated;0;1;0
58;32;41;1;Undergrad;81;0;0
50;24;102;2;Undergrad;0;0;0
37;13;59;1;Advanced/Professional;0;1;0
25;0;69;3;Advanced/Professional;0;0;0
52;26;83;1;Undergrad;0;0;1
26;0;49;3;Graduated;0;0;0
35;11;180;1;Advanced/Professional;571;1;1
58;32;61;3;Advanced/Professional;0;1;0
37;11;59;4;Advanced/Professional;0;0;0
35;10;85;4;Advanced/Professional;0;1;0
31;7;13;1;Advanced/Professional;0;0;0
58;34;151;3;Graduated;0;0;1
43;16;44;3;Graduated;0;0;0
43;18;53;3;Advanced/Professional;154;0;0
54;30;133;1;Graduated;0;1;1
53;27;31;3;Advanced/Professional;78;0;0
32;7;101;4;Graduated;0;0;0
37;13;61;3;Undergrad;0;0;0
34;10;68;3;Graduated;0;0;0
51;26;21;4;Undergrad;0;0;0
49;25;149;2;Undergrad;0;0;0
54;24;75;1;Advanced/Professional;0;0;0
37;12;55;1;Advanced/Professional;0;0;0
57;32;81;2;Undergrad;226;1;0
37;12;179;1;Undergrad;0;0;0
32;7;81;2;Graduated;0;1;1
48;22;42;1;Graduated;0;0;0
44;20;199;2;Undergrad;0;0;0
50;23;18;1;Graduated;0;1;0
44;19;28;1;Advanced/Professional;0;0;0
54;28;80;4;Advanced/Professional;143;0;0
37;13;79;1;Graduated;104;0;0
34;7;52;2;Graduated;0;0;0
32;6;18;2;Graduated;0;0;0
63;38;52;4;Undergrad;218;1;0
56;30;15;4;Advanced/Professional;102;0;0
37;12;84;4;Advanced/Professional;0;0;0
66;41;114;1;Advanced/Professional;0;1;0
38;13;41;3;Advanced/Professional;0;1;0
35;9;29;3;Undergrad;126;0;0
61;36;23;1;Undergrad;96;0;0
52;26;84;1;Undergrad;0;0;0
57;32;60;3;Undergrad;0;1;0
47;20;13;3;Graduated;0;0;0
50;25;45;2;Advanced/Professional;0;0;0
36;11;83;1;Undergrad;0;0;0
45;21;102;4;Graduated;81;0;1
58;34;58;4;Advanced/Professional;169;0;0
27;1;134;1;Graduated;307;0;1
27;1;130;3;Graduated;0;0;1
48;24;148;2;Undergrad;0;1;0
46;21;92;1;Graduated;0;0;0
32;8;142;4;Graduated;120;1;1
54;29;62;4;Undergrad;0;1;0
31;5;50;1;Undergrad;0;0;0
42;17;29;1;Advanced/Professional;0;0;0
30;5;85;2;Undergrad;293;1;0
41;16;78;4;Undergrad;0;0;0
44;19;85;4;Advanced/Professional;0;1;0
37;13;89;2;Graduated;0;0;0
51;25;33;3;Advanced/Professional;0;1;0
30;6;42;1;Advanced/Professional;0;0;0
36;11;31;4;Undergrad;124;1;0
65;40;143;4;Graduated;0;0;1
33;7;35;4;Undergrad;0;0;0
58;34;22;1;Graduated;0;0;0
34;10;45;1;Undergrad;84;0;0
38;13;119;2;Undergrad;0;0;0
59;35;43;4;Undergrad;0;0;0
37;11;75;3;Graduated;0;0;0
59;35;121;1;Undergrad;0;0;0
47;23;63;1;Advanced/Professional;0;0;0
48;24;58;2;Undergrad;0;0;0
38;12;184;3;Undergrad;0;0;1
34;10;155;2;Undergrad;0;1;0
44;17;69;3;Graduated;0;0;0
33;7;188;2;Graduated;581;0;1
47;21;38;3;Graduated;0;0;0
41;16;9;2;Graduated;0;1;0
36;11;69;4;Advanced/Professional;0;1;0
28;4;199;1;Undergrad;0;0;0
59;35;38;1;Undergrad;0;0;0
43;19;129;1;Undergrad;0;0;0
56;31;59;2;Graduated;0;0;0
28;3;115;1;Undergrad;200;0;0
62;37;83;4;Graduated;0;0;0
40;16;65;2;Undergrad;0;0;0
34;9;72;3;Undergrad;124;0;0
52;28;72;1;Advanced/Professional;0;0;0
40;14;63;3;Advanced/Professional;221;0;0
27;1;64;4;Graduated;0;1;0
52;26;194;1;Undergrad;0;0;0
39;14;104;1;Advanced/Professional;0;1;0
52;26;180;1;Undergrad;550;0;0
50;23;18;2;Graduated;88;1;0
40;14;93;1;Advanced/Professional;328;1;0
35;11;32;1;Undergrad;137;1;0
39;13;68;3;Undergrad;0;0;0
25;0;38;2;Advanced/Professional;0;0;0
33;7;115;1;Graduated;283;0;0
26;0;161;2;Undergrad;0;0;0
46;21;154;2;Undergrad;94;0;0
27;3;68;4;Undergrad;0;1;0
55;25;44;3;Advanced/Professional;0;0;0
52;28;149;2;Undergrad;0;0;0
59;34;103;1;Undergrad;0;0;0
63;39;41;4;Graduated;0;0;0
61;35;113;2;Undergrad;0;0;0
58;34;48;4;Graduated;0;1;0
29;3;69;4;Graduated;0;1;0
51;27;43;4;Graduated;164;1;0
59;34;19;1;Advanced/Professional;0;0;0
41;17;65;3;Advanced/Professional;0;0;0
59;35;32;3;Graduated;0;1;0
52;28;20;1;Undergrad;0;0;0
39;13;25;2;Advanced/Professional;0;0;0
45;19;70;1;Undergrad;0;1;0
59;35;70;4;Advanced/Professional;0;0;0
49;22;103;3;Graduated;167;0;0
48;22;162;3;Undergrad;400;0;1
61;36;61;2;Undergrad;153;1;0
31;7;170;1;Undergrad;0;0;0
42;16;49;1;Undergrad;0;0;0
35;5;108;2;Advanced/Professional;0;0;1
57;27;62;3;Advanced/Professional;0;0;0
54;28;102;3;Graduated;0;0;0
61;37;141;3;Undergrad;0;1;1
60;36;8;2;Undergrad;0;0;0
59;35;91;2;Undergrad;0;1;0
62;37;10;3;Undergrad;0;0;0
26;1;35;2;Graduated;119;1;0
41;17;71;3;Advanced/Professional;0;1;0
65;40;59;3;Undergrad;0;0;0
25;0;14;2;Advanced/Professional;0;1;0
25;1;122;2;Undergrad;0;0;0
27;3;81;3;Undergrad;307;1;0
65;39;35;1;Advanced/Professional;150;0;0
60;34;83;2;Undergrad;75;0;0
29;5;121;1;Undergrad;0;0;0
32;6;35;3;Undergrad;0;0;0
32;8;140;4;Advanced/Professional;0;1;1
41;15;88;1;Advanced/Professional;0;0;0
52;26;70;2;Undergrad;0;0;0
40;16;63;1;Advanced/Professional;0;0;0
39;15;125;1;Undergrad;0;1;0
34;8;21;4;Undergrad;0;0;0
34;8;75;2;Undergrad;0;0;0
34;10;38;1;Undergrad;0;0;0
41;17;58;4;Undergrad;0;1;0
59;35;31;3;Graduated;0;0;0
40;14;18;4;Advanced/Professional;0;0;0
52;27;29;1;Graduated;159;1;0
37;11;29;2;Advanced/Professional;0;1;0
39;13;69;3;Undergrad;247;0;0
49;23;121;1;Undergrad;0;0;0
63;39;64;1;Advanced/Professional;147;1;0
34;9;84;4;Graduated;323;0;0
51;25;65;3;Graduated;0;0;0
61;36;85;3;Graduated;0;0;0
56;32;44;3;Undergrad;153;0;0
62;38;174;1;Undergrad;0;1;0
56;30;178;1;Undergrad;0;0;0
58;32;55;4;Undergrad;0;0;0
58;33;25;4;Graduated;90;1;0
50;26;21;1;Undergrad;0;0;0
44;20;72;3;Advanced/Professional;0;0;0
49;23;129;1;Undergrad;0;1;0
31;7;18;1;Advanced/Professional;0;0;0
49;25;91;4;Graduated;0;0;0
43;18;38;1;Advanced/Professional;144;0;0
31;5;21;3;Undergrad;0;0;0
66;41;38;1;Advanced/Professional;0;1;0
41;17;154;1;Undergrad;0;1;0
39;14;178;1;Undergrad;207;0;0
46;21;85;1;Graduated;0;1;0
57;33;93;2;Undergrad;161;0;0
59;35;151;2;Undergrad;0;0;0
30;4;78;4;Graduated;236;0;0
26;2;135;1;Undergrad;0;0;0
46;21;40;1;Undergrad;116;0;0
66;41;80;4;Graduated;0;0;0
50;25;18;2;Undergrad;0;1;0
61;35;74;2;Graduated;0;1;0
37;7;94;4;Advanced/Professional;232;0;0
51;25;173;1;Graduated;0;0;1
56;32;88;4;Graduated;0;1;0
58;34;82;1;Undergrad;263;0;0
41;15;54;3;Undergrad;0;0;0
35;9;45;3;Undergrad;101;0;0
38;14;39;1;Graduated;0;0;0
26;2;20;4;Undergrad;116;0;0
35;5;93;4;Advanced/Professional;0;1;0
36;11;85;3;Advanced/Professional;0;0;0
26;2;95;3;Undergrad;0;0;0
53;28;48;2;Graduated;0;0;0
56;32;22;1;Advanced/Professional;0;1;0
44;14;33;1;Advanced/Professional;171;0;0
47;23;40;2;Advanced/Professional;156;0;0
32;8;30;4;Graduated;78;0;0
52;27;22;4;Undergrad;0;1;0
39;14;20;1;Advanced/Professional;0;0;0
47;20;49;3;Graduated;0;0;0
35;9;25;3;Graduated;0;0;0
26;0;150;2;Undergrad;0;1;0
43;19;32;4;Undergrad;0;0;0
52;28;9;2;Undergrad;0;0;0
30;5;23;2;Advanced/Professional;0;0;0
36;12;18;4;Undergrad;0;1;0
48;22;42;3;Graduated;121;0;0
36;10;39;1;Undergrad;153;0;0
58;34;84;4;Graduated;0;0;0
35;11;101;3;Advanced/Professional;150;0;1
59;35;43;4;Undergrad;0;1;0
36;10;28;4;Undergrad;130;0;0
45;21;59;2;Undergrad;155;0;0
56;30;29;4;Advanced/Professional;146;0;0
46;21;39;2;Undergrad;101;0;0
26;0;42;4;Advanced/Professional;0;0;0
37;11;24;4;Undergrad;0;0;0
44;20;62;3;Advanced/Professional;0;1;0
44;20;33;4;Undergrad;142;1;0
33;7;73;1;Undergrad;135;0;0
34;10;88;2;Undergrad;121;0;0
35;11;58;3;Undergrad;0;0;0
48;24;48;2;Advanced/Professional;0;0;0
58;32;40;1;Graduated;0;0;0
30;6;160;1;Undergrad;249;0;0
62;37;39;3;Undergrad;0;0;0
40;14;53;1;Undergrad;0;1;0
